Time,return
2022-08-22 13:50:00,0.0007410151908114
2022-08-22 13:51:00,0.0
2022-08-22 13:52:00,-0.0003702332469455
2022-08-22 13:53:00,0.0011111111111111
2022-08-22 13:54:00,-0.0011098779134295
2022-08-22 13:56:00,0.0003700962250185
2022-08-22 13:57:00,-0.0003699593044765
2022-08-22 13:58:00,-0.000740192450037
2022-08-22 14:00:00,-0.0018511662347278
2022-08-22 14:02:00,-0.0003707823507601
2022-08-22 14:04:00,0.0003713330857779
2022-08-22 14:05:00,-0.001855976243504
2022-08-22 14:06:00,0.0003718854592785
2022-08-22 14:07:00,-0.0003717472118959
2022-08-22 14:08:00,0.0003718854592785
2022-08-22 14:09:00,0.0
2022-08-22 14:10:00,0.0
2022-08-22 14:11:00,-0.0003717472118959
2022-08-22 14:12:00,-0.0033469691335068
2022-08-22 14:14:00,0.000372995151063
2022-08-22 14:15:00,0.0
2022-08-22 14:16:00,-0.000372856077554
2022-08-22 14:18:00,0.0011181513231457
2022-08-22 14:19:00,-0.001861504095309
2022-08-22 14:21:00,-0.0007448789571694
2022-08-22 14:22:00,0.0
2022-08-22 14:23:00,-0.0003727171077152
2022-08-22 14:24:00,0.0026099925428784
2022-08-22 14:25:00,0.0
2022-08-22 14:26:00,0.000743770918557
2022-08-22 14:27:00,-0.0003716090672612
2022-08-22 14:28:00,0.0003717472118959
2022-08-22 14:29:00,0.0
2022-08-22 14:30:00,0.0003716090672612
2022-08-22 14:31:00,-0.00111441307578
2022-08-22 14:33:00,-0.0011152416356877
2022-08-22 14:35:00,0.0003721622627465
2022-08-22 14:36:00,0.0003720238095238
2022-08-22 14:37:00,0.0022313127556712
2022-08-22 14:38:00,-0.0007421150278293
2022-08-22 14:39:00,0.0003713330857779
2022-08-22 14:40:00,-0.0007423904974016
2022-08-22 14:43:00,0.00074294205052
2022-08-22 14:44:00,-0.0003711952487008
2022-08-22 14:45:00,-0.0003713330857779
2022-08-22 14:47:00,-0.0003711952487008
2022-08-22 14:48:00,0.0003713330857779
2022-08-22 14:49:00,-0.0007423904974016
2022-08-22 14:51:00,-0.00037147102526
2022-08-22 14:52:00,0.0
2022-08-22 14:53:00,0.0
2022-08-22 14:54:00,-0.0003716090672612
2022-08-22 14:56:00,-0.0003717472118959
2022-08-22 14:58:00,0.0
2022-08-22 14:59:00,0.0
2022-08-22 15:00:00,-0.00037147102526
2022-08-23 09:02:00,-0.0032858707557502
2022-08-23 09:03:00,0.0
2022-08-23 09:04:00,-0.0018315018315018
2022-08-23 09:05:00,0.0018348623853211
2022-08-23 09:06:00,-0.001098901098901
2022-08-23 09:07:00,0.0018335166850018
